Email Address,Section,First Name,Last Name,SID,Homework 1,Homework 1 - Max Points,Homework 1 - Submission Time,Homework 2,Homework 2 - Max Points,Homework 2 - Submission Time,Homework 3,Homework 3 - Max Points,Homework 3 - Submission Time,Homework 4,Homework 4 - Max Points,Homework 4 - Submission Time,Homework 5,Homework 5 - Max Points,Homework 5 - Submission Time,Homework 6,Homework 6 - Max Points,Homework 6 - Submission Time,Homework 7,Homework 7 - Max Points,Homework 7 - Submission Time,Homework 8,Homework 8 - Max Points,Homework 8 - Submission Time,Homework 9,Homework 9 - Max Points,Homework 9 - Submission Time,Homework 10,Homework 10 - Max Points,Homework 10 - Submission Time,Exam 1,Exam 1 - Max Points,Exam 1 - Submission Time,Exam 2,Exam 2 - Max Points,Exam 2 - Submission Time,Exam 3,Exam 3 - Max Points,Exam 3 - Submission Time,Quiz 1,Quiz 2,Quiz 3,Quiz 4,Quiz 5,Exam 1 Score,Exam 2 Score,Exam 3 Score,Total Homework,Average Homework,Homework Score,Total Quizzes,Average Quizzes,Quiz Score,Final Score,Ceiling Score,Final Grade
courtney.wolf@univ.edu,2,Courtney,Wolf,cxw91147,80.0,80,2019-08-29 08:56:02-07:00,79,80,2019-09-05 08:56:02-07:00,66,80,2019-09-12 08:56:02-07:00,63,100,2019-09-19 08:56:02-07:00,56,70,2019-09-26 08:56:02-07:00,71,90,2019-10-03 08:56:02-07:00,48,50,2019-10-10 08:56:02-07:00,43,70,2019-10-17 08:56:02-07:00,52,60,2019-10-24 08:56:02-07:00,43,60,2019-10-31 08:56:02-07:00,88,100,2019-10-08 12:30:07-07:00,86,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00,10,15,9,7,9,0.88,0.86,0.62,0.8121621621621622,0.8189007936507936,0.8189007936507936,0.7246376811594203,0.7377005347593583,0.7377005347593583,0.7718704778881249,78.0,C
amy.dunn@univ.edu,3,Amy,Dunn,axd67070,72.0,80,2019-08-29 08:56:02-07:00,61,80,2019-09-05 08:56:02-07:00,50,80,2019-09-12 08:56:02-07:00,90,100,2019-09-19 08:56:02-07:00,47,70,2019-09-26 08:56:02-07:00,72,90,2019-10-03 08:56:02-07:00,43,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,93,100,2019-10-08 12:30:07-07:00,96,100,2019-11-08 12:30:07-07:00,86,100,2019-12-08 12:30:07-07:00,10,12,6,13,6,0.93,0.96,0.86,0.7864864864864864,0.7852261904761905,0.7864864864864864,0.6811594202898551,0.6981207028265851,0.6981207028265851,0.79553080544257,80.0,B
melissa.poole@univ.edu,3,Melissa,Poole,mxp86000,62.0,80,2019-08-29 08:56:02-07:00,70,80,2019-09-05 08:56:02-07:00,70,80,2019-09-12 08:56:02-07:00,73,100,2019-09-19 08:56:02-07:00,54,70,2019-09-26 08:56:02-07:00,82,90,2019-10-03 08:56:02-07:00,43,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,54,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,88,100,2019-10-08 12:30:07-07:00,97,100,2019-11-08 12:30:07-07:00,83,100,2019-12-08 12:30:07-07:00,9,7,17,12,5,0.88,0.97,0.83,0.8432432432432433,0.8476111111111113,0.8476111111111113,0.7246376811594203,0.7117316017316018,0.7246376811594203,0.8219357487922706,83.0,B
angela.dunlap@univ.edu,2,Angela,Dunlap,axd31221,49.0,80,2019-08-29 08:56:02-07:00,73,80,2019-09-05 08:56:02-07:00,71,80,2019-09-12 08:56:02-07:00,75,100,2019-09-19 08:56:02-07:00,62,70,2019-09-26 08:56:02-07:00,64,90,2019-10-03 08:56:02-07:00,41,50,2019-10-10 08:56:02-07:00,66,70,2019-10-17 08:56:02-07:00,42,60,2019-10-24 08:56:02-07:00,56,60,2019-10-31 08:56:02-07:00,82,100,2019-10-08 12:30:07-07:00,64,100,2019-11-08 12:30:07-07:00,92,100,2019-12-08 12:30:07-07:00,6,11,11,11,6,0.82,0.64,0.92,0.8094594594594594,0.8155515873015874,0.8155515873015874,0.6521739130434783,0.6423121976063152,0.6521739130434783,0.7648728088336785,77.0,C
levi.wilkerson@univ.edu,3,Levi,Wilkerson,lkw48972,52.0,80,2019-08-29 08:56:02-07:00,80,80,2019-09-05 08:56:02-07:00,75,80,2019-09-12 08:56:02-07:00,62,100,2019-09-19 08:56:02-07:00,43,70,2019-09-26 08:56:02-07:00,70,90,2019-10-03 08:56:02-07:00,33,50,2019-10-10 08:56:02-07:00,42,70,2019-10-17 08:56:02-07:00,38,60,2019-10-24 08:56:02-07:00,42,60,2019-10-31 08:56:02-07:00,71,100,2019-10-08 12:30:07-07:00,96,100,2019-11-08 12:30:07-07:00,93,100,2019-12-08 12:30:07-07:00,11,13,8,14,12,0.71,0.96,0.93,0.7256756756756757,0.7192896825396825,0.7256756756756757,0.8405797101449275,0.867450980392157,0.867450980392157,0.8215055643879174,83.0,B
matthew.gonzalez@univ.edu,1,Matthew,Gonzalez,mjg41514,75.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,76,80,2019-09-12 08:56:02-07:00,70,100,2019-09-19 08:56:02-07:00,46,70,2019-09-26 08:56:02-07:00,62,90,2019-10-03 08:56:02-07:00,45,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,58,60,2019-10-24 08:56:02-07:00,52,60,2019-10-31 08:56:02-07:00,78,100,2019-10-08 12:30:07-07:00,73,100,2019-11-08 12:30:07-07:00,60,100,2019-12-08 12:30:07-07:00,7,6,16,11,12,0.78,0.73,0.6,0.8202702702702702,0.8291865079365082,0.8291865079365082,0.7536231884057971,0.7526508785332314,0.7536231884057971,0.7597615596963425,76.0,C
donna.nguyen@univ.edu,1,Donna,Nguyen,dxn21936,52.0,80,2019-08-29 08:56:02-07:00,78,80,2019-09-05 08:56:02-07:00,59,80,2019-09-12 08:56:02-07:00,76,100,2019-09-19 08:56:02-07:00,55,70,2019-09-26 08:56:02-07:00,58,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,46,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,87,100,2019-11-08 12:30:07-07:00,64,100,2019-12-08 12:30:07-07:00,7,12,14,9,4,0.7,0.87,0.64,0.768918918918919,0.7687896825396825,0.768918918918919,0.6666666666666666,0.6472167048637637,0.6666666666666666,0.7255675675675676,73.0,C
marcia.stevens@univ.edu,2,Marcia,Stevens,mxs29840,51.0,80,2019-08-29 08:56:02-07:00,72,80,2019-09-05 08:56:02-07:00,60,80,2019-09-12 08:56:02-07:00,84,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,73,90,2019-10-03 08:56:02-07:00,50,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,59,60,2019-10-24 08:56:02-07:00,59,60,2019-10-31 08:56:02-07:00,63,100,2019-10-08 12:30:07-07:00,99,100,2019-11-08 12:30:07-07:00,83,100,2019-12-08 12:30:07-07:00,7,15,17,10,12,0.63,0.99,0.83,0.8662162162162163,0.8805277777777777,0.8805277777777777,0.8840579710144928,0.8701298701298701,0.8840579710144928,0.872428502415459,88.0,B
christina.allen@univ.edu,1,Christina,Allen,cxa22039,63.0,80,2019-08-29 08:56:02-07:00,78,80,2019-09-05 08:56:02-07:00,76,80,2019-09-12 08:56:02-07:00,68,100,2019-09-19 08:56:02-07:00,53,70,2019-09-26 08:56:02-07:00,83,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,69,70,2019-10-17 08:56:02-07:00,39,60,2019-10-24 08:56:02-07:00,43,60,2019-10-31 08:56:02-07:00,60,100,2019-10-08 12:30:07-07:00,70,100,2019-11-08 12:30:07-07:00,67,100,2019-12-08 12:30:07-07:00,10,12,14,14,8,0.6,0.7,0.67,0.8324324324324325,0.8304246031746032,0.8324324324324325,0.8405797101449275,0.8398573975044563,0.8405797101449275,0.7856468860164513,79.0,C
nicole.mann@univ.edu,1,Nicole,Mann,nxm87406,73.0,80,2019-08-29 08:56:02-07:00,53,80,2019-09-05 08:56:02-07:00,80,80,2019-09-12 08:56:02-07:00,75,100,2019-09-19 08:56:02-07:00,60,70,2019-09-26 08:56:02-07:00,88,90,2019-10-03 08:56:02-07:00,49,50,2019-10-10 08:56:02-07:00,70,70,2019-10-17 08:56:02-07:00,54,60,2019-10-24 08:56:02-07:00,45,60,2019-10-31 08:56:02-07:00,99,100,2019-10-08 12:30:07-07:00,85,100,2019-11-08 12:30:07-07:00,97,100,2019-12-08 12:30:07-07:00,11,8,12,11,9,0.99,0.85,0.97,0.8743243243243243,0.8789920634920636,0.8789920634920636,0.7391304347826086,0.754985994397759,0.754985994397759,0.8580926237161532,86.0,B
tara.johnson@univ.edu,2,Tara,Johnson,txj17476,53.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,65,80,2019-09-12 08:56:02-07:00,82,100,2019-09-19 08:56:02-07:00,45,70,2019-09-26 08:56:02-07:00,59,90,2019-10-03 08:56:02-07:00,48,50,2019-10-10 08:56:02-07:00,56,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,57,60,2019-10-31 08:56:02-07:00,71,100,2019-10-08 12:30:07-07:00,91,100,2019-11-08 12:30:07-07:00,95,100,2019-12-08 12:30:07-07:00,6,6,10,14,12,0.71,0.91,0.95,0.7824324324324324,0.7895079365079365,0.7895079365079365,0.6956521739130435,0.7067379679144385,0.7067379679144385,0.7968245649775062,80.0,B
paul.johnson@univ.edu,3,Paul,Johnson,pmj37756,73.0,80,2019-08-29 08:56:02-07:00,50,80,2019-09-05 08:56:02-07:00,55,80,2019-09-12 08:56:02-07:00,65,100,2019-09-19 08:56:02-07:00,47,70,2019-09-26 08:56:02-07:00,76,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,55,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,84,100,2019-10-08 12:30:07-07:00,80,100,2019-11-08 12:30:07-07:00,94,100,2019-12-08 12:30:07-07:00,10,14,9,11,10,0.84,0.8,0.94,0.7351351351351352,0.7333253968253968,0.7351351351351352,0.782608695652174,0.7981767252355487,0.7981767252355487,0.7965070716247187,80.0,B
danielle.lee@univ.edu,3,Danielle,Lee,dsl24347,69.0,80,2019-08-29 08:56:02-07:00,51,80,2019-09-05 08:56:02-07:00,70,80,2019-09-12 08:56:02-07:00,96,100,2019-09-19 08:56:02-07:00,51,70,2019-09-26 08:56:02-07:00,77,90,2019-10-03 08:56:02-07:00,37,50,2019-10-10 08:56:02-07:00,52,70,2019-10-17 08:56:02-07:00,49,60,2019-10-24 08:56:02-07:00,57,60,2019-10-31 08:56:02-07:00,62,100,2019-10-08 12:30:07-07:00,70,100,2019-11-08 12:30:07-07:00,90,100,2019-12-08 12:30:07-07:00,7,14,10,5,7,0.62,0.7,0.9,0.822972972972973,0.8168650793650792,0.822972972972973,0.6231884057971014,0.6196816908581615,0.6231884057971014,0.7521457109283196,76.0,C
nicole.edwards@univ.edu,3,Nicole,Edwards,nxe44872,62.0,80,2019-08-29 08:56:02-07:00,76,80,2019-09-05 08:56:02-07:00,62,80,2019-09-12 08:56:02-07:00,79,100,2019-09-19 08:56:02-07:00,64,70,2019-09-26 08:56:02-07:00,74,90,2019-10-03 08:56:02-07:00,37,50,2019-10-10 08:56:02-07:00,58,70,2019-10-17 08:56:02-07:00,58,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,89,100,2019-10-08 12:30:07-07:00,63,100,2019-11-08 12:30:07-07:00,65,100,2019-12-08 12:30:07-07:00,10,12,9,12,10,0.89,0.63,0.65,0.8391891891891892,0.8411746031746032,0.8411746031746032,0.7681159420289855,0.7857957728545963,0.7857957728545963,0.7772085731262202,78.0,C
bailey.reyes@univ.edu,2,Bailey,Reyes,bxr62103,53.0,80,2019-08-29 08:56:02-07:00,50,80,2019-09-05 08:56:02-07:00,55,80,2019-09-12 08:56:02-07:00,97,100,2019-09-19 08:56:02-07:00,57,70,2019-09-26 08:56:02-07:00,75,90,2019-10-03 08:56:02-07:00,39,50,2019-10-10 08:56:02-07:00,64,70,2019-10-17 08:56:02-07:00,41,60,2019-10-24 08:56:02-07:00,46,60,2019-10-31 08:56:02-07:00,90,100,2019-10-08 12:30:07-07:00,72,100,2019-11-08 12:30:07-07:00,71,100,2019-12-08 12:30:07-07:00,10,15,17,6,7,0.9,0.72,0.71,0.7797297297297298,0.7736904761904763,0.7797297297297298,0.7971014492753623,0.7841991341991342,0.7971014492753623,0.7745223266745005,78.0,C
joyce.walls@univ.edu,1,Joyce,Walls,jxw53347,59.0,80,2019-08-29 08:56:02-07:00,77,80,2019-09-05 08:56:02-07:00,61,80,2019-09-12 08:56:02-07:00,84,100,2019-09-19 08:56:02-07:00,44,70,2019-09-26 08:56:02-07:00,64,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,45,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,42,60,2019-10-31 08:56:02-07:00,69,100,2019-10-08 12:30:07-07:00,73,100,2019-11-08 12:30:07-07:00,91,100,2019-12-08 12:30:07-07:00,10,6,9,7,12,0.69,0.73,0.91,0.7513513513513513,0.745170634920635,0.7513513513513513,0.6376811594202898,0.6677005347593583,0.6677005347593583,0.744850700968348,75.0,C
